month,product,granularity,variable,mean,median,std,min,max,coverage_frac,cloud_ratio,n_files,quality_flag,quality_note,year
2023-11,sentinel2_cdse_monthly_30m,monthly,B04,1040.530517578125,1122.0,249.8539276123047,135.0,5366.0,0.5140344911960698,2.14497487996085e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-11,sentinel2_cdse_monthly_30m,monthly,B05,1033.1068115234375,1089.0,252.49951171875,120.0,5777.0,0.5140344911960698,2.14497487996085e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-11,sentinel2_cdse_monthly_30m,monthly,B08,553.9815063476562,533.0,240.61257934570312,43.0,6726.0,0.5140344911960698,2.14497487996085e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-11,sentinel2_cdse_monthly_30m,monthly,B11,97.49441528320312,82.0,125.57673645019531,48.0,4777.0,0.5140344911960698,2.14497487996085e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-11,sentinel2_cdse_monthly_30m,monthly,FAI,-0.0310093704611063,-0.03314143046736717,0.015982817858457565,-0.06826317310333252,0.4618898630142212,0.5139427339373159,2.14497487996085e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-11,sentinel2_cdse_monthly_30m,monthly,MCI,0.01025328878313303,0.01091073825955391,0.004154048394411802,-0.04098362475633621,0.09575988352298737,0.5139427339373159,2.14497487996085e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-11,sentinel2_cdse_monthly_30m,monthly,NDCI,-0.004130113869905472,-0.004281777888536453,0.039075661450624466,-0.19325551390647888,0.50986248254776,0.5139427339373159,2.14497487996085e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-11,sentinel2_cdse_monthly_30m,monthly,NDWI,0.36855998635292053,0.3826441168785095,0.1515907645225525,-0.7816938161849976,0.791505753993988,0.5139427339373159,2.14497487996085e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,B03,1381.3228759765625,1417.0,137.35226440429688,291.0,5999.0,0.5140344911960698,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,B04,1257.7489013671875,1354.0,225.2491455078125,182.0,6309.0,0.5140344911960698,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,B05,1195.2275390625,1297.0,247.26785278320312,129.0,6657.0,0.5140344911960698,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,B08,654.7476806640625,698.0,212.68675231933594,6.0,7262.0,0.5140344911960698,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,B11,92.66559600830078,78.0,131.39825439453125,26.0,3971.0,0.5140344911960698,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,FAI,-0.03856261447072029,-0.04035523906350136,0.01167776808142662,-0.09380190074443817,0.4454434812068939,0.5135902033436186,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,MCI,0.007378058508038521,0.008279669098556042,0.004293631762266159,-0.09580563753843307,0.07621525228023529,0.5135902033436186,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,NDCI,-0.028966058045625687,-0.024619001895189285,0.02635764330625534,-0.4169139564037323,0.40647774934768677,0.5135902033436186,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2023-12,sentinel2_cdse_monthly_30m,monthly,NDWI,0.37225550413131714,0.3450463116168976,0.11527824401855469,-0.7182822823524475,0.9696202874183655,0.5135902033436186,0.00030625474674996584,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,B03,1290.7103271484375,1355.0,195.5745086669922,332.0,12745.0,0.5140344911960698,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,B04,997.6209106445312,1035.0,235.2034454345703,308.0,13103.0,0.5140344911960698,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,B05,924.9126586914062,940.0,222.15347290039062,279.0,13394.0,0.5140344911960698,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,B08,451.866455078125,432.0,151.7466583251953,151.0,7674.0,0.5140344911960698,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,B11,114.53367614746094,100.0,138.6182403564453,51.0,15231.0,0.5140344911960698,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,FAI,-0.038065604865550995,-0.04253301024436951,0.01409223023802042,-0.5827577114105225,0.42886731028556824,0.5138527641576286,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,MCI,0.005063029006123543,0.0051225945353507996,0.0042724329978227615,-0.04548417776823044,0.34573838114738464,0.5138527641576286,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,NDCI,-0.037689097225666046,-0.04048892483115196,0.0317385233938694,-0.1348147988319397,0.45565956830978394,0.5138527641576286,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-01,sentinel2_cdse_monthly_30m,monthly,NDWI,0.4868334233760834,0.4945606589317322,0.0842096358537674,-0.7137669324874878,0.7074097394943237,0.5138527641576286,2.899688263650779e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,B03,1155.08447265625,1215.0,164.36241149902344,194.0,5006.0,0.5140344911960698,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,B04,843.270751953125,891.0,201.44717407226562,87.0,5094.0,0.5140344911960698,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,B05,733.7163696289062,763.0,191.2116241455078,63.0,5583.0,0.5140344911960698,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,B08,279.2033386230469,270.0,137.5861358642578,4.0,6763.0,0.5140342925872846,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,B11,59.46885681152344,47.0,126.65444946289062,25.0,4777.0,0.5140344911960698,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,FAI,-0.04174278303980827,-0.04612412676215172,0.012851153500378132,-0.09504634141921997,0.4628748893737793,0.5139435283724566,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,MCI,0.0017916741780936718,0.0019231606274843216,0.00318278931081295,-0.05316442251205444,0.06073389947414398,0.5139435283724566,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,NDCI,-0.07197730988264084,-0.07098762691020966,0.031189706176519394,-0.25760647654533386,0.486349880695343,0.5139435283724566,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-02,sentinel2_cdse_monthly_30m,monthly,NDWI,0.6208526492118835,0.6319612860679626,0.09340354800224304,-0.7747151255607605,0.9885550737380981,0.5139435283724566,2.025809608851914e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,B03,1306.79248046875,1361.0,151.3983917236328,355.0,4757.0,0.5140344911960698,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,B04,1055.502685546875,1099.0,212.87185668945312,280.0,4830.0,0.5140344911960698,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,B05,960.1390991210938,990.0,217.24502563476562,247.0,5125.0,0.5140344911960698,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,B08,418.132080078125,402.0,148.46878051757812,104.0,6318.0,0.5140344911960698,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,B11,92.2516860961914,79.0,116.67919158935547,47.0,4554.0,0.5140344911960698,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,FAI,-0.045759279280900955,-0.04954983666539192,0.011488670483231544,-0.08828158676624298,0.4600924253463745,0.5135548509798563,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,MCI,0.004865448456257582,0.005205086432397366,0.0035967985168099403,-0.038216374814510345,0.0587225966155529,0.5135548509798563,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,NDCI,-0.05041450262069702,-0.048239901661872864,0.024054277688264847,-0.19283457100391388,0.44394171237945557,0.5135548509798563,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-03,sentinel2_cdse_monthly_30m,monthly,NDWI,0.5253187417984009,0.537199079990387,0.08733566105365753,-0.7144232988357544,0.7489627003669739,0.5135548509798563,2.2641401510697864e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-04,sentinel2_cdse_monthly_30m,monthly,B03,5802.00244140625,5963.0,2579.40478515625,578.0,12671.0,0.5140344911960698,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-04,sentinel2_cdse_monthly_30m,monthly,B04,5580.81396484375,5747.0,2637.55224609375,375.0,12508.0,0.5140344911960698,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-04,sentinel2_cdse_monthly_30m,monthly,B05,5824.66015625,6000.0,2746.9521484375,370.0,13222.0,0.5140344911960698,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-04,sentinel2_cdse_monthly_30m,monthly,B08,5478.90380859375,5675.0,2819.585205078125,1.0,13057.0,0.513939556196753,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-04,sentinel2_cdse_monthly_30m,monthly,B11,3817.968994140625,4170.0,1846.07275390625,134.0,9100.0,0.5140344911960698,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-04,sentinel2_cdse_monthly_30m,monthly,FAI,-0.05483568459749222,-0.0641612708568573,0.038506221026182175,-0.1257539689540863,0.41342222690582275,0.01786982544671088,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-04,sentinel2_cdse_monthly_30m,monthly,MCI,0.01501490455120802,0.017183618620038033,0.008866924792528152,-0.0696558728814125,0.056547533720731735,0.01786982544671088,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-04,sentinel2_cdse_monthly_30m,monthly,NDCI,-0.005675905384123325,-0.009987498633563519,0.05032582953572273,-0.16501645743846893,0.3498845100402832,0.01786982544671088,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-04,sentinel2_cdse_monthly_30m,monthly,NDWI,0.4795602858066559,0.4749608635902405,0.16947805881500244,-0.56681889295578,0.9984139204025269,0.01786982544671088,0.4960014093279396,1,Q10,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-05,sentinel2_cdse_monthly_30m,monthly,B03,1407.35693359375,1470.0,229.5205535888672,64.0,5826.0,0.5140344911960698,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-05,sentinel2_cdse_monthly_30m,monthly,B04,1154.3831787109375,1204.0,267.5325622558594,77.0,6041.0,0.5140344911960698,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-05,sentinel2_cdse_monthly_30m,monthly,B05,1157.723388671875,1222.0,275.82794189453125,81.0,6081.0,0.5140344911960698,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-05,sentinel2_cdse_monthly_30m,monthly,B08,705.7698974609375,736.0,305.4424133300781,1.0,7217.0,0.5136851383429354,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-05,sentinel2_cdse_monthly_30m,monthly,B11,459.15313720703125,475.0,181.1565399169922,17.0,5542.0,0.5140344911960698,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-05,sentinel2_cdse_monthly_30m,monthly,FAI,-0.030304254963994026,-0.036675237119197845,0.027859171852469444,-0.10173968225717545,0.5657565593719482,0.4595626555106788,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-05,sentinel2_cdse_monthly_30m,monthly,MCI,0.011118770577013493,0.009272885508835316,0.009412672370672226,-0.09588530659675598,0.08929038792848587,0.4595626555106788,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-05,sentinel2_cdse_monthly_30m,monthly,NDCI,0.003327831393107772,-0.013425392098724842,0.069430872797966,-0.3094812333583832,0.7637194991111755,0.4595626555106788,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-05,sentinel2_cdse_monthly_30m,monthly,NDWI,0.3459800183773041,0.3358384370803833,0.1630869060754776,-0.865470826625824,0.9980059266090393,0.4595626555106788,0.05339954685419573,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-06,sentinel2_cdse_monthly_30m,monthly,B03,1988.06787109375,1720.0,1048.2138671875,1.0,11933.0,0.5139667656003228,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-06,sentinel2_cdse_monthly_30m,monthly,B04,1576.390380859375,1333.0,972.5816040039062,1.0,10701.0,0.5139498838535824,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-06,sentinel2_cdse_monthly_30m,monthly,B05,1586.169921875,1328.0,1058.455078125,1.0,11528.0,0.5140110553594184,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-06,sentinel2_cdse_monthly_30m,monthly,B08,1063.866455078125,758.0,1096.8231201171875,1.0,10277.0,0.5046144765149083,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-06,sentinel2_cdse_monthly_30m,monthly,B11,746.9578857421875,691.0,403.67962646484375,53.0,5757.0,0.5140344911960698,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-06,sentinel2_cdse_monthly_30m,monthly,FAI,-0.03790280595421791,-0.041994914412498474,0.05820683762431145,-0.20091205835342407,0.7383320927619934,0.311106362154381,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-06,sentinel2_cdse_monthly_30m,monthly,MCI,0.011621559038758278,0.009000001475214958,0.009602121077477932,-0.07663164287805557,0.168015256524086,0.311106362154381,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-06,sentinel2_cdse_monthly_30m,monthly,NDCI,0.0023726129438728094,-0.015173399820923805,0.08250699937343597,-0.4297521114349365,0.9973081350326538,0.311106362154381,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-06,sentinel2_cdse_monthly_30m,monthly,NDWI,0.4009183943271637,0.4036458134651184,0.2245057076215744,-0.9913867115974426,0.999306857585907,0.311106362154381,0.19286025250326513,1,Q00,"CDSE 月度合成; SCL 云掩膜; 低云量可用影像不足, 以精确当日影像补片(原月度合存在 exact_day_backup)",
2024-07,sentinel2_cdse_monthly_30m,monthly,B03,1371.4405517578125,1507.0,296.5931701660156,54.0,6150.0,0.5140344911960698,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-07,sentinel2_cdse_monthly_30m,monthly,B04,1141.6995849609375,1314.0,386.94293212890625,12.0,6029.0,0.5140344911960698,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-07,sentinel2_cdse_monthly_30m,monthly,B05,1233.3980712890625,1399.0,383.48675537109375,2.0,6461.0,0.5140334981521438,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-07,sentinel2_cdse_monthly_30m,monthly,B08,631.9617919921875,664.0,475.211669921875,1.0,6476.0,0.5118956731884495,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-07,sentinel2_cdse_monthly_30m,monthly,B11,296.42572021484375,304.0,266.6214904785156,1.0,7183.0,0.5136050990025073,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-07,sentinel2_cdse_monthly_30m,monthly,FAI,-0.03550219535827637,-0.045704133808612823,0.045331791043281555,-0.22993840277194977,0.54244065284729,0.510755261543937,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-07,sentinel2_cdse_monthly_30m,monthly,MCI,0.02080821432173252,0.021028243005275726,0.007828367874026299,-0.04358133673667908,0.11782995611429214,0.510755261543937,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-07,sentinel2_cdse_monthly_30m,monthly,NDCI,0.04541822150349617,0.02339182235300541,0.08560734987258911,-0.23976607620716095,0.7697306871414185,0.510755261543937,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-07,sentinel2_cdse_monthly_30m,monthly,NDWI,0.4265550673007965,0.3945193588733673,0.21696002781391144,-0.8626769781112671,0.9994760751724243,0.510755261543937,0.0003557083342601743,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,B03,1248.0,1330.0,242.8146209716797,144.0,13823.0,0.5140344911960698,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,B04,878.8394775390625,921.0,261.3235778808594,80.0,14508.0,0.5140344911960698,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,B05,961.6221313476562,986.0,306.4696960449219,70.0,14168.0,0.5140344911960698,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,B08,514.7916259765625,458.0,511.97442626953125,1.0,13951.0,0.5112754179523276,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,B11,298.8608703613281,280.0,286.8263244628906,1.0,15103.0,0.5140344911960698,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,FAI,-0.02574363350868225,-0.035766348242759705,0.048888616263866425,-0.35819077491760254,0.5781654119491577,0.5074516030112269,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,MCI,0.016632720828056335,0.014173444360494614,0.01117859035730362,-0.04276328533887863,0.20388305187225342,0.5074516030112269,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,NDCI,0.042918041348457336,0.023128196597099304,0.09232115000486374,-0.1779041290283203,0.7465310096740723,0.5074516030112269,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-08,sentinel2_cdse_monthly_30m,monthly,NDWI,0.472901314496994,0.48708006739616394,0.20833329856395721,-0.8112367391586304,0.9981446862220764,0.5074516030112269,0.0033366275910502114,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,clms_lwq_300m_10daily,monthly,chla_mean,91.78187815348308,0.0,2354.0633138020835,0.0,65535.0,0.9867667643229167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-09,clms_lwq_300m_10daily,monthly,chla_uncertainty,91.78187815348308,0.0,2354.0633138020835,0.0,65535.0,0.9867667643229167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-09,clms_lwq_300m_10daily,monthly,fcb_prob,91.78187815348308,0.0,2354.0633138020835,0.0,65535.0,0.9867667643229167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-09,sentinel2_cdse_monthly_30m,monthly,B03,1512.938232421875,1121.0,1748.991455078125,1.0,18989.0,0.5137894079551557,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,sentinel2_cdse_monthly_30m,monthly,B04,1175.27392578125,768.0,1719.878173828125,1.0,17939.0,0.5135683563772486,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,sentinel2_cdse_monthly_30m,monthly,B05,1291.5091552734375,844.0,1890.020263671875,1.0,17524.0,0.5137965578714223,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,sentinel2_cdse_monthly_30m,monthly,B08,841.8453979492188,299.0,1766.6885986328125,1.0,16861.0,0.5083181331409741,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,sentinel2_cdse_monthly_30m,monthly,B11,549.4288940429688,111.0,1365.5865478515625,1.0,12169.0,0.5139190994918793,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,sentinel2_cdse_monthly_30m,monthly,FAI,-0.02419132925570011,-0.03515651077032089,0.053454697132110596,-0.21426540613174438,0.6357313990592957,0.44492121586709416,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,sentinel2_cdse_monthly_30m,monthly,MCI,0.015180849470198154,0.012274005450308323,0.013906323350965977,-0.07175478339195251,0.21387620270252228,0.44492121586709416,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,sentinel2_cdse_monthly_30m,monthly,NDCI,0.03670206293463707,0.008478797972202301,0.12026143074035645,-0.430463582277298,0.9797980189323425,0.44492121586709416,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-09,sentinel2_cdse_monthly_30m,monthly,NDWI,0.5511711239814758,0.6045565009117126,0.2349497377872467,-0.8572973012924194,0.9979695081710815,0.44492121586709416,0.06329066157380779,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,clms_lwq_300m_10daily,monthly,chla_mean,91.73217010498047,0.0,2371.2112630208335,0.0,65535.0,0.9723429361979167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-10,clms_lwq_300m_10daily,monthly,chla_uncertainty,91.73217010498047,0.0,2371.2112630208335,0.0,65535.0,0.9723429361979167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-10,clms_lwq_300m_10daily,monthly,fcb_prob,91.73217010498047,0.0,2371.2112630208335,0.0,65535.0,0.9723429361979167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-10,sentinel2_cdse_monthly_30m,monthly,B03,1273.0609130859375,1342.0,252.90066528320312,76.0,7993.0,0.5140344911960698,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,sentinel2_cdse_monthly_30m,monthly,B04,1010.0089111328125,1022.0,322.17718505859375,39.0,7758.0,0.5140344911960698,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,sentinel2_cdse_monthly_30m,monthly,B05,1183.2662353515625,1280.0,376.3837890625,42.0,8104.0,0.5140344911960698,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,sentinel2_cdse_monthly_30m,monthly,B08,742.7382202148438,662.0,536.5729370117188,1.0,7792.0,0.5135268471411457,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,sentinel2_cdse_monthly_30m,monthly,B11,136.5853729248047,71.0,204.81980895996094,10.0,6702.0,0.5140344911960698,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,sentinel2_cdse_monthly_30m,monthly,FAI,-0.010446515865623951,-0.03164666146039963,0.055666763335466385,-0.08896412700414658,0.6378047466278076,0.5116221888912545,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,sentinel2_cdse_monthly_30m,monthly,MCI,0.023418227210640907,0.017275705933570862,0.01843561977148056,-0.04088418930768967,0.12478136271238327,0.5116221888912545,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,sentinel2_cdse_monthly_30m,monthly,NDCI,0.07417621463537216,0.020134219899773598,0.13227689266204834,-0.3060429096221924,0.6410256028175354,0.5116221888912545,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-10,sentinel2_cdse_monthly_30m,monthly,NDWI,0.33059534430503845,0.35314998030662537,0.2542954385280609,-0.8409091234207153,0.9975990056991577,0.5116221888912545,0.0018305771730184404,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-11,clms_lwq_300m_10daily,monthly,chla_mean,99.34104665120442,0.0,2348.424560546875,0.0,65535.0,0.9923771158854167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-11,clms_lwq_300m_10daily,monthly,chla_uncertainty,99.34104665120442,0.0,2348.424560546875,0.0,65535.0,0.9923771158854167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-11,clms_lwq_300m_10daily,monthly,fcb_prob,99.34104665120442,0.0,2348.424560546875,0.0,65535.0,0.9923771158854167,,3,Q00,月内 10 日产品简单平均(min/max 取极值),
2024-11,sentinel2_cdse_monthly_30m,monthly,B03,1187.8092041015625,1219.0,114.48412322998047,194.0,5721.0,0.5140344911960698,1.8073399451521978e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
2024-11,sentinel2_cdse_monthly_30m,monthly,B04,1257.507568359375,1318.0,162.43472290039062,193.0,5799.0,0.5140344911960698,1.8073399451521978e-05,1,Q00,CDSE 月度合成; SCL 云掩膜,
