row_id,station_id,month,target_month,actual_provenance,prediction,actual,residual,dataset_split_frozen,fold_id,fold_role,source,in_fit_months,fit_month_max,predict_month_min,predictor_row_id_span,model_sha256,run_id,protocol
378,TAIHU_ST,2012-11,2013-02,proxy_derived,0.43957739791073125,0.5503472222222222,0.11076982431149096,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
379,TAIHU_WHOLE,2012-11,2013-02,proxy_derived,0.43957739791073125,0.78125,0.34167260208926875,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
380,TAIHU_WT,2012-11,2013-02,proxy_derived,0.43957739791073125,0.5885416666666666,0.14896426875593538,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
381,TAIHU_XK,2012-11,2013-02,proxy_derived,0.43957739791073125,0.7725694444444444,0.33299204653371317,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
382,TAIHU_ZS,2012-11,2013-02,proxy_derived,0.43957739791073125,0.6840277777777778,0.24445037986704654,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
386,TAIHU_CT,2013-02,2013-05,proxy_derived,0.44793892450142453,0.2222222222222222,-0.22571670227920232,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
387,TAIHU_ET,2013-02,2013-05,proxy_derived,0.44793892450142453,0.7048611111111112,0.25692218660968663,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
388,TAIHU_GH,2013-02,2013-05,proxy_derived,0.44793892450142453,0.19270833333333334,-0.2552305911680912,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
389,TAIHU_ML,2013-02,2013-05,proxy_derived,0.44793892450142453,0.6458333333333334,0.19789440883190884,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
390,TAIHU_ST,2013-02,2013-05,proxy_derived,0.44793892450142453,0.3246527777777778,-0.12328614672364674,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
391,TAIHU_WHOLE,2013-02,2013-05,proxy_derived,0.44793892450142453,0.4479166666666667,-2.225783475784393e-05,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
392,TAIHU_WT,2013-02,2013-05,proxy_derived,0.44793892450142453,0.3107638888888889,-0.13717503561253563,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-02,2011-05,225,3fdc358011f9ef4b6240b501fbd479f80c299b30d20de36a8f047bf2e35f3e23,T3-density-3m-s20260907-cv,train_internal_time_block_cv_v1
