row_id,station_id,month,target_month,actual_provenance,prediction,actual,residual,dataset_split_frozen,fold_id,fold_role,source,in_fit_months,fit_month_max,predict_month_min,predictor_row_id_span,model_sha256,run_id,protocol
356,TAIHU_WT,2012-05,2012-05,chla_station_proxy_v1,7.452387534722225,9.5748,2.122412465277775,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
357,TAIHU_XK,2012-05,2012-05,chla_station_proxy_v1,2.917740515674603,3.0014,0.08365948432539705,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
358,TAIHU_ZS,2012-05,2012-05,chla_station_proxy_v1,18.299773730158734,16.9934,-1.3063737301587324,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
362,TAIHU_CT,2012-08,2012-08,chla_station_proxy_v1,6.197712923809522,5.4643,-0.7334129238095226,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
363,TAIHU_ET,2012-08,2012-08,chla_station_proxy_v1,4.6791791892857155,5.0875,0.40832081071428483,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
364,TAIHU_GH,2012-08,2012-08,chla_station_proxy_v1,4.82766288769841,11.1319,6.30423711230159,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
365,TAIHU_ML,2012-08,2012-08,chla_station_proxy_v1,12.468718736111105,22.0542,9.585481263888896,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
366,TAIHU_ST,2012-08,2012-08,chla_station_proxy_v1,5.996931676388886,6.5371,0.5401683236111134,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
367,TAIHU_WHOLE,2012-08,2012-08,chla_station_proxy_v1,9.287908025595241,8.1793,-1.1086080255952417,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
368,TAIHU_WT,2012-08,2012-08,chla_station_proxy_v1,12.583299216071428,11.6541,-0.929199216071428,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
369,TAIHU_XK,2012-08,2012-08,chla_station_proxy_v1,3.303965688095238,3.641,0.3370343119047621,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
370,TAIHU_ZS,2012-08,2012-08,chla_station_proxy_v1,13.797770826785722,11.403,-2.394770826785722,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
374,TAIHU_CT,2012-11,2012-11,chla_station_proxy_v1,7.654066685714282,3.7602,-3.893866685714282,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
375,TAIHU_ET,2012-11,2012-11,chla_station_proxy_v1,2.41253571607143,4.1609,1.74836428392857,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
376,TAIHU_GH,2012-11,2012-11,chla_station_proxy_v1,7.167444220238092,7.3638,0.196355779761908,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
377,TAIHU_ML,2012-11,2012-11,chla_station_proxy_v1,7.945495352777776,8.8126,0.8671046472222237,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
378,TAIHU_ST,2012-11,2012-11,chla_station_proxy_v1,4.232946628571427,2.3144,-1.918546628571427,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
379,TAIHU_WHOLE,2012-11,2012-11,chla_station_proxy_v1,8.012984590277775,3.3871,-4.625884590277774,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
380,TAIHU_WT,2012-11,2012-11,chla_station_proxy_v1,25.253171497023814,11.8706,-13.382571497023815,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
381,TAIHU_XK,2012-11,2012-11,chla_station_proxy_v1,3.386019925,1.7153,-1.6707199249999998,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
382,TAIHU_ZS,2012-11,2012-11,chla_station_proxy_v1,10.728173690476192,7.5008,-3.227373690476192,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
386,TAIHU_CT,2013-02,2013-02,chla_station_proxy_v1,6.22578273968254,2.1688,-4.05698273968254,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
387,TAIHU_ET,2013-02,2013-02,chla_station_proxy_v1,4.002192893253968,4.8874,0.8852071067460328,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
388,TAIHU_GH,2013-02,2013-02,chla_station_proxy_v1,5.362225599242427,3.4531,-1.9091255992424268,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
