task_id,variant,target_month,actual,point_prediction,interval_p05,interval_p95,covered
T3,density,2020-02,0.6076388888888888,0.6826774691358025,0.3121527777777778,0.9940972222222221,True
T3,density,2020-02,0.6684027777777778,0.6826774691358025,0.3121527777777778,0.9940972222222221,True
T3,density,2020-02,0.4930555555555556,0.6826774691358025,0.3121527777777778,0.9940972222222221,True
T3,density,2020-02,0.22569444444444445,0.6826774691358025,0.3121527777777778,0.9940972222222221,False
T3,density,2020-02,0.5243055555555556,0.6826774691358025,0.3121527777777778,0.9940972222222221,True
T3,density,2020-02,0.3715277777777778,0.6826774691358025,0.3121527777777778,0.9940972222222221,True
T3,density,2020-05,0.9357638888888888,0.48823302469135793,0.11770833333333319,0.7996527777777775,False
T3,density,2020-05,0.3645833333333333,0.48823302469135793,0.11770833333333319,0.7996527777777775,True
T3,density,2020-05,0.9045138888888888,0.48823302469135793,0.11770833333333319,0.7996527777777775,False
T3,density,2020-05,0.953125,0.48823302469135793,0.11770833333333319,0.7996527777777775,False
T3,density,2020-05,0.5190972222222222,0.48823302469135793,0.11770833333333319,0.7996527777777775,True
T3,density,2020-05,0.8732638888888888,0.48823302469135793,0.11770833333333319,0.7996527777777775,False
T3,density,2020-05,0.890625,0.48823302469135793,0.11770833333333319,0.7996527777777775,False
T3,density,2020-05,0.7274305555555556,0.48823302469135793,0.11770833333333319,0.7996527777777775,True
T3,density,2020-05,0.8715277777777778,0.48823302469135793,0.11770833333333319,0.7996527777777775,False
T3,density,2020-08,0.3420138888888889,0.7804783950617283,0.4099537037037036,1.0,False
T3,density,2020-08,0.10590277777777778,0.7804783950617283,0.4099537037037036,1.0,False
T3,density,2020-08,0.125,0.7804783950617283,0.4099537037037036,1.0,False
T3,density,2020-08,0.4427083333333333,0.7804783950617283,0.4099537037037036,1.0,True
T3,density,2020-08,0.1753472222222222,0.7804783950617283,0.4099537037037036,1.0,False
T3,density,2020-08,0.24131944444444445,0.7804783950617283,0.4099537037037036,1.0,False
T3,density,2020-08,0.17708333333333334,0.7804783950617283,0.4099537037037036,1.0,False
T3,density,2020-08,0.140625,0.7804783950617283,0.4099537037037036,1.0,False
T3,density,2020-08,0.2378472222222222,0.7804783950617283,0.4099537037037036,1.0,False
T3,density,2020-11,0.2743055555555556,0.6361882716049383,0.26566358024691356,0.9476080246913579,True
T3,density,2020-11,0.15625,0.6361882716049383,0.26566358024691356,0.9476080246913579,False
T3,density,2020-11,0.2517361111111111,0.6361882716049383,0.26566358024691356,0.9476080246913579,False
T3,density,2020-11,0.4652777777777778,0.6361882716049383,0.26566358024691356,0.9476080246913579,True
T3,density,2020-11,0.2829861111111111,0.6361882716049383,0.26566358024691356,0.9476080246913579,True
T3,density,2020-11,0.3090277777777778,0.6361882716049383,0.26566358024691356,0.9476080246913579,True
T3,density,2020-11,0.4409722222222222,0.6361882716049383,0.26566358024691356,0.9476080246913579,True
T3,density,2020-11,0.2690972222222222,0.6361882716049383,0.26566358024691356,0.9476080246913579,True
T3,density,2020-11,0.2309027777777778,0.6361882716049383,0.26566358024691356,0.9476080246913579,False
T4,biomass,2017-11,5.484801672195014,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2017-11,4.218855724935791,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2017-11,9.031512658228133,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2017-11,24.370245434730464,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2017-11,12.287317221578467,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2017-11,11.3136873251291,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2017-11,16.17576989889656,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2017-11,10.6534324953964,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2017-11,8.287563495071948,4.781774547619047,0.47506236904761856,27.480101023784975,True
T4,biomass,2018-02,2.6351330769230765,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2018-02,4.95369,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2018-02,2.99988,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2018-02,3.180522857142857,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2018-02,7.915814999999999,5.6706851785714285,1.3639729999999997,28.369011654737356,True
T4,biomass,2018-02,4.042648065621878,5.6706851785714285,1.3639729999999997,28.369011654737356,True
