hybas_id,next_down,selection_reason,sub_area_km2,up_area_km2,pfaf_id,order
4080009810,0,intersects_taihu_buffer,2002.1,2002.1,43309090,0
4080009880,0,intersects_taihu_buffer,204.0,1909198.6,43410001,1
4080009890,0,intersects_taihu_buffer,0.3,0.4,43501001,0
4080009900,0,intersects_taihu_buffer,1105.4,1105.5,43501002,1
4080009910,0,intersects_taihu_buffer,16.7,16.8,43501003,0
4080009920,0,intersects_taihu_buffer,314.4,314.6,43501004,1
4080009930,0,intersects_taihu_buffer,595.3,595.3,43501005,0
4080009980,0,intersects_taihu_buffer,461.4,461.4,43501006,1
4080009990,0,intersects_taihu_buffer,1193.2,1193.2,43501007,0
4080010250,0,intersects_taihu_buffer,1138.8,1138.8,43503005,0
4080010320,0,intersects_taihu_buffer,650.4,650.5,43503006,1
4080010350,0,intersects_taihu_buffer,658.0,658.0,43503008,1
4080010370,0,intersects_taihu_buffer,1681.3,43614.4,43504100,1
4080051560,4080872820,upstream_next_down_chain,479.2,5829.4,43499011,2
4080052920,4080872820,upstream_next_down_chain,2731.3,2731.3,43499020,2
4080057380,4080625430,upstream_next_down_chain,821.8,821.8,43499600,3
4080058230,4080642530,upstream_next_down_chain,681.5,681.5,43499900,2
4080058570,4080872820,upstream_next_down_chain,646.2,646.2,43499030,2
4080058760,4080625570,upstream_next_down_chain,625.8,625.8,43499700,2
4080061530,4080789820,upstream_next_down_chain,389.1,389.1,43492300,3
4080062960,4080872820,upstream_next_down_chain,315.5,315.5,43499100,2
4080064330,4080637910,upstream_next_down_chain,249.9,250.2,43499920,3
4080065240,4080752870,upstream_next_down_chain,218.3,218.4,43491400,3
4080066320,4080806300,upstream_next_down_chain,190.6,190.7,43488090,4
4080068320,4080847390,upstream_next_down_chain,141.9,142.0,43497400,3
4080068770,4080867050,upstream_next_down_chain,134.9,134.9,43492900,3
4080072370,4080806520,upstream_next_down_chain,207.2,207.2,43488080,5
4080072670,4080810520,upstream_next_down_chain,78.5,78.7,43497200,3
4080072820,4080732480,upstream_next_down_chain,77.4,77.4,43491600,3
4080072970,4080830420,upstream_next_down_chain,75.5,75.5,43497220,4
4080073420,4080847390,upstream_next_down_chain,69.7,69.7,43497410,3
4080074420,4080815730,upstream_next_down_chain,185.7,185.7,43488000,4
4080074830,4080867150,upstream_next_down_chain,54.4,54.5,43499190,2
4080076890,4080867040,upstream_next_down_chain,37.5,37.6,43492800,4
4080591740,4080051560,upstream_next_down_chain,584.9,585.1,43499012,3
4080591840,4080051560,upstream_next_down_chain,965.3,4765.2,43499013,2
4080594440,4080591840,upstream_next_down_chain,1182.7,1182.8,43499014,3
4080594580,4080591840,upstream_next_down_chain,11.4,2617.3,43499015,2
4080595520,4080594580,upstream_next_down_chain,379.8,2162.7,43499017,2
4080595530,4080594580,upstream_next_down_chain,443.0,443.1,43499016,3
4080597280,4080595520,upstream_next_down_chain,1102.1,1102.1,43499019,2
4080597450,4080595520,upstream_next_down_chain,680.7,681.3,43499018,3
4080605130,4080607330,upstream_next_down_chain,874.4,874.5,43499656,3
4080605510,4080607330,upstream_next_down_chain,1785.1,10606.0,43499657,2
4080606690,4080605510,upstream_next_down_chain,939.0,939.2,43499658,3
4080606820,4080605510,upstream_next_down_chain,3046.7,7882.1,43499659,2
4080607330,4080607780,upstream_next_down_chain,624.3,12104.8,43499655,2
4080607480,4080607780,upstream_next_down_chain,645.3,645.3,43499654,3
4080607610,4080612690,upstream_next_down_chain,856.2,856.3,43499652,3
4080607780,4080612690,upstream_next_down_chain,135.7,12885.7,43499653,2
4080608340,4080610890,upstream_next_down_chain,936.8,936.8,43499690,2
4080608510,4080610890,upstream_next_down_chain,1098.2,1098.3,43499680,3
4080609470,4080617320,upstream_next_down_chain,630.1,630.3,43499589,2
4080609640,4080617320,upstream_next_down_chain,314.6,314.6,43499588,3
4080610890,4080606820,upstream_next_down_chain,976.0,3011.0,43499670,2
4080610990,4080606820,upstream_next_down_chain,1825.0,1825.0,43499660,3
4080612690,4080614470,upstream_next_down_chain,2321.0,16063.3,43499651,2
4080612700,4080614470,upstream_next_down_chain,1060.9,1060.9,43499640,3
4080614320,4080625430,upstream_next_down_chain,1200.2,1200.2,43499620,3
4080614470,4080625430,upstream_next_down_chain,1133.8,18258.0,43499630,2
4080617320,4080629040,upstream_next_down_chain,1109.8,2054.5,43499587,2
4080617410,4080629040,upstream_next_down_chain,975.3,975.3,43499586,3
4080617660,4080622920,upstream_next_down_chain,1288.4,1288.8,43499748,3
4080617900,4080622920,upstream_next_down_chain,1077.5,1077.7,43499749,2
4080622580,4080626390,upstream_next_down_chain,796.3,796.9,43429409,3
4080622740,4080624340,upstream_next_down_chain,795.9,796.2,43499746,3
4080622810,4080626390,upstream_next_down_chain,193.1,193.1,43429408,4
4080622920,4080624340,upstream_next_down_chain,1926.2,4292.5,43499747,2
4080624340,4080624700,upstream_next_down_chain,673.7,5762.0,43499745,2
4080624350,4080629380,upstream_next_down_chain,600.9,601.2,43499742,3
4080624550,4080624700,upstream_next_down_chain,513.0,513.2,43499744,3
4080624700,4080629380,upstream_next_down_chain,7.6,6282.8,43499743,2
4080625180,4080625570,upstream_next_down_chain,1151.1,76712.4,43499730,1
4080625310,4080625570,upstream_next_down_chain,697.5,3538.5,43499721,2
4080625430,4080631450,upstream_next_down_chain,2024.4,21482.7,43499610,2
4080625570,4080631450,upstream_next_down_chain,2433.7,82684.5,43499710,1
4080626140,4080626330,upstream_next_down_chain,127.2,127.4,43499928,3
4080626230,4080626330,upstream_next_down_chain,549.3,549.3,43499929,2
4080626240,4080628180,upstream_next_down_chain,125.7,125.7,43499926,3
4080626330,4080628180,upstream_next_down_chain,12.3,688.9,43499927,2
4080626390,4080635880,upstream_next_down_chain,895.7,1885.6,43429407,3
4080626750,4080635880,upstream_next_down_chain,270.2,270.3,43429406,4
4080628180,4080634980,upstream_next_down_chain,107.1,921.6,43499925,2
4080628190,4080634980,upstream_next_down_chain,415.1,415.2,43499924,3
4080628440,4080656020,upstream_next_down_chain,780.5,780.7,43421089,3
4080628550,4080656020,upstream_next_down_chain,451.9,452.0,43421088,4
4080628660,4080634070,upstream_next_down_chain,818.7,819.1,43426069,4
4080628930,4080634070,upstream_next_down_chain,346.3,346.3,43426068,5
4080629040,4080629500,upstream_next_down_chain,797.2,3826.8,43499585,2
4080629160,4080629500,upstream_next_down_chain,2006.0,2006.0,43499584,3
4080629380,4080625180,upstream_next_down_chain,1076.0,7960.3,43499741,2
4080629480,4080625180,upstream_next_down_chain,766.1,67601.2,43499750,1
4080629490,4080631460,upstream_next_down_chain,550.1,550.1,43499582,3
4080629500,4080631460,upstream_next_down_chain,231.7,6064.4,43499583,2
4080631450,4080636100,upstream_next_down_chain,1247.3,105414.7,43499590,1
4080631460,4080636100,upstream_next_down_chain,50.5,6665.1,43499581,2
4080631760,4080637540,upstream_next_down_chain,559.8,560.0,43426099,3
4080631900,4080637540,upstream_next_down_chain,569.2,569.2,43426098,4
4080633520,4080629480,upstream_next_down_chain,308.6,3006.3,43499761,2
4080633670,4080625310,upstream_next_down_chain,167.0,167.0,43499722,3
4080633680,4080625310,upstream_next_down_chain,441.7,2674.0,43499723,2
4080633810,4080629480,upstream_next_down_chain,657.7,63828.5,43499770,1
4080633980,4080642830,upstream_next_down_chain,697.0,697.0,43426066,5
4080634070,4080642830,upstream_next_down_chain,223.1,1388.4,43426067,4
4080634750,4080654870,upstream_next_down_chain,160.7,160.7,43424080,4
4080634860,4080654870,upstream_next_down_chain,244.1,244.1,43424090,3
4080634980,4080637910,upstream_next_down_chain,613.5,1950.5,43499923,2
4080635130,4080637910,upstream_next_down_chain,1938.8,1938.8,43499922,3
4080635330,4080637410,upstream_next_down_chain,2438.5,2438.5,43499980,2
4080635480,4080637410,upstream_next_down_chain,368.2,3547.3,43499991,1
4080635800,4080633520,upstream_next_down_chain,1049.8,1050.4,43499762,3
4080635880,4080643110,upstream_next_down_chain,381.6,2537.2,43429405,3
4080635960,4080633520,upstream_next_down_chain,80.3,1647.2,43499763,2
4080636040,4080643110,upstream_next_down_chain,570.0,570.3,43429404,4
4080636100,4080638810,upstream_next_down_chain,554.1,112634.0,43499579,1
4080636260,4080638810,upstream_next_down_chain,705.3,705.3,43499578,2
4080636840,4080633680,upstream_next_down_chain,800.1,800.1,43499724,3
4080637000,4080638500,upstream_next_down_chain,243.3,243.3,43494699,3
4080637010,4080638500,upstream_next_down_chain,657.7,658.1,43494698,4
4080637090,4080638790,upstream_next_down_chain,2083.6,2083.9,43499960,2
4080637100,4080633680,upstream_next_down_chain,80.6,1432.3,43499725,2
4080637260,4080635960,upstream_next_down_chain,240.7,240.7,43499764,3
4080637410,4080638790,upstream_next_down_chain,1446.6,6837.9,43499970,1
4080637420,4080635960,upstream_next_down_chain,82.6,1326.3,43499765,2
4080637540,4080638530,upstream_next_down_chain,476.9,1605.9,43426097,3
4080637550,4080638530,upstream_next_down_chain,264.0,264.1,43426096,4
4080637910,4080642530,upstream_next_down_chain,154.7,4043.2,43499921,2
4080638010,4080642530,upstream_next_down_chain,1169.4,11336.0,43499930,1
4080638030,4080637420,upstream_next_down_chain,473.2,473.2,43499766,3
4080638150,4080638280,upstream_next_down_chain,2430.2,2430.2,43499796,2
4080638160,4080638620,upstream_next_down_chain,676.3,676.3,43499794,2
4080638170,4080637420,upstream_next_down_chain,258.5,770.8,43499767,2
4080638280,4080638620,upstream_next_down_chain,187.0,52552.7,43499795,1
4080638400,4080638280,upstream_next_down_chain,118.8,49935.5,43499797,1
4080638500,4080639560,upstream_next_down_chain,416.4,1317.5,43494697,3
4080638530,4080642280,upstream_next_down_chain,26.6,1896.7,43426095,3
4080638620,4080639020,upstream_next_down_chain,108.2,53336.9,43499793,1
4080638650,4080641980,upstream_next_down_chain,438.6,438.6,43499574,2
4080638790,4080638010,upstream_next_down_chain,236.5,9158.4,43499950,1
4080638800,4080639020,upstream_next_down_chain,490.4,490.5,43499792,2
4080638810,4080641980,upstream_next_down_chain,118.1,113457.1,43499577,1
4080638830,4080639560,upstream_next_down_chain,630.7,630.7,43494696,4
4080638860,4080642280,upstream_next_down_chain,206.0,206.0,43426094,4
4080639020,4080633810,upstream_next_down_chain,699.6,54527.0,43499791,1
4080639030,4080641980,upstream_next_down_chain,393.7,393.9,43499576,3
4080639110,4080638010,upstream_next_down_chain,1008.0,1008.0,43499940,2
4080639250,4080633810,upstream_next_down_chain,172.2,8644.1,43499781,2
4080639390,4080643240,upstream_next_down_chain,227.7,227.8,43429906,3
4080639470,4080643490,upstream_next_down_chain,781.0,781.1,43494694,4
4080639560,4080643490,upstream_next_down_chain,435.5,2383.4,43494695,3
4080639570,4080643240,upstream_next_down_chain,748.7,1928.8,43429907,2
4080639690,4080637100,upstream_next_down_chain,357.5,918.8,43499727,2
4080639700,4080637100,upstream_next_down_chain,432.7,432.9,43499726,3
4080641480,4080647270,upstream_next_down_chain,1220.2,1220.2,43424029,4
4080641670,4080647270,upstream_next_down_chain,454.5,454.5,43424028,5
4080641960,4080638400,upstream_next_down_chain,90.9,48788.1,43499799,1
4080641970,4080638400,upstream_next_down_chain,1028.8,1028.8,43499798,2
4080641980,4080644690,upstream_next_down_chain,194.3,114483.8,43499573,1
4080641990,4080644690,upstream_next_down_chain,230.9,230.9,43499572,2
4080642200,4080638170,upstream_next_down_chain,339.3,339.3,43499769,2
4080642280,4080645220,upstream_next_down_chain,213.6,2316.3,43426093,3
4080642290,4080645220,upstream_next_down_chain,266.5,266.6,43426092,4
4080642390,4080638170,upstream_next_down_chain,173.5,173.5,43499768,3
4080642530,4080641960,upstream_next_down_chain,2301.0,17680.3,43499910,1
4080642630,4080635480,upstream_next_down_chain,381.0,381.0,43499992,2
4080642750,4080635480,upstream_next_down_chain,8.3,2798.3,43499993,1
4080642770,4080641960,upstream_next_down_chain,460.5,31016.9,43499810,2
4080642830,4080647250,upstream_next_down_chain,476.8,2562.1,43426065,4
4080642980,4080639570,upstream_next_down_chain,773.0,773.0,43429909,2
4080643070,4080642750,upstream_next_down_chain,471.7,471.7,43499994,2
4080643090,4080639570,upstream_next_down_chain,407.6,407.7,43429908,3
4080643100,4080648210,upstream_next_down_chain,263.4,263.5,43429904,3
4080643110,4080656150,upstream_next_down_chain,379.3,3486.7,43429403,3
4080643120,4080647250,upstream_next_down_chain,664.8,665.2,43426064,5
4080643190,4080642750,upstream_next_down_chain,868.0,2318.2,43499995,1
4080643240,4080648210,upstream_next_down_chain,966.9,3123.4,43429905,2
4080643340,4080656150,upstream_next_down_chain,2105.8,2105.8,43429402,4
4080643490,4080651110,upstream_next_down_chain,290.9,3455.5,43494693,3
4080643650,4080639250,upstream_next_down_chain,119.8,6877.0,43499783,2
4080643680,4080651110,upstream_next_down_chain,621.9,621.9,43494692,4
4080643750,4080639250,upstream_next_down_chain,1594.7,1594.8,43499782,3
4080644690,4080650700,upstream_next_down_chain,233.0,114947.6,43499571,1
4080644810,4080650700,upstream_next_down_chain,50.7,5724.4,43499561,2
4080645050,4080648950,upstream_next_down_chain,865.9,865.9,43426080,4
4080645220,4080648950,upstream_next_down_chain,335.7,2918.6,43426091,3
4080645410,4080643650,upstream_next_down_chain,1180.6,1180.6,43499784,3
4080645590,4080643650,upstream_next_down_chain,1154.2,5576.7,43499785,2
4080645600,4080639690,upstream_next_down_chain,147.3,147.3,43499728,3
4080645660,4080639690,upstream_next_down_chain,413.9,413.9,43499729,2
4080645800,4080644810,upstream_next_down_chain,316.0,316.0,43499562,3
4080646050,4080644810,upstream_next_down_chain,789.5,5357.7,43499563,2
4080646170,4080647200,upstream_next_down_chain,2542.4,2542.5,43494980,3
4080646330,4080647200,upstream_next_down_chain,2715.9,2715.9,43494990,2
4080646370,4080652460,upstream_next_down_chain,474.1,474.1,43422090,3
4080646380,4080652460,upstream_next_down_chain,711.2,711.2,43422080,4
4080647010,4080642770,upstream_next_down_chain,191.1,13811.0,43499821,3
4080647130,4080642770,upstream_next_down_chain,1604.0,16745.3,43499830,2
4080647200,4080654300,upstream_next_down_chain,551.4,5809.8,43494970,2
4080647250,4080648780,upstream_next_down_chain,225.9,3453.2,43426063,4
4080647260,4080648780,upstream_next_down_chain,563.6,563.6,43426062,5
4080647270,4080652440,upstream_next_down_chain,282.0,1956.6,43424027,4
4080647280,4080652440,upstream_next_down_chain,311.8,311.9,43424026,5
4080647450,4080654300,upstream_next_down_chain,1060.6,1060.6,43494960,3
4080647940,4080649580,upstream_next_down_chain,389.9,389.9,43466098,4
4080647950,4080649580,upstream_next_down_chain,602.8,602.8,43466099,3
4080647960,4080674240,upstream_next_down_chain,490.3,490.5,43426022,5
4080647970,4080674240,upstream_next_down_chain,636.5,636.5,43426023,4
4080648210,4080654030,upstream_next_down_chain,713.9,4100.3,43429903,2
4080648270,4080654030,upstream_next_down_chain,383.8,384.0,43429902,3
4080648670,4080674600,upstream_next_down_chain,1934.1,1934.1,43426040,4
4080648730,4080652600,upstream_next_down_chain,865.4,865.4,43494668,5
4080648740,4080652600,upstream_next_down_chain,1833.1,1833.1,43494669,4
4080648780,4080648790,upstream_next_down_chain,60.8,4077.6,43426061,4
4080648790,4080674600,upstream_next_down_chain,155.5,8526.7,43426050,3
4080648950,4080648790,upstream_next_down_chain,509.3,4293.5,43426070,3
4080649220,4080649370,upstream_next_down_chain,562.9,562.9,43499824,4
4080649370,4080647010,upstream_next_down_chain,520.3,10775.0,43499823,3
4080649440,4080649450,upstream_next_down_chain,4201.2,4201.2,43499826,4
4080649450,4080649370,upstream_next_down_chain,1.3,9691.8,43499825,3
4080649460,4080647010,upstream_next_down_chain,2845.4,2845.4,43499822,4
4080649530,4080649450,upstream_next_down_chain,3492.8,5489.6,43499827,3
4080649580,4080651720,upstream_next_down_chain,40.8,1033.3,43466097,3
4080649780,4080651720,upstream_next_down_chain,582.0,582.1,43466096,4
4080650410,4080643190,upstream_next_down_chain,645.4,645.4,43499996,2
4080650420,4080643190,upstream_next_down_chain,56.2,804.6,43499997,1
4080650540,4080646050,upstream_next_down_chain,2164.7,2164.7,43499564,3
4080650560,4080650910,upstream_next_down_chain,599.1,599.1,43498998,3
4080650570,4080650910,upstream_next_down_chain,1069.1,1069.1,43498999,2
4080650700,4080653040,upstream_next_down_chain,936.8,121608.7,43499559,1
4080650890,4080646050,upstream_next_down_chain,662.1,2403.4,43499565,2
4080650910,4080663320,upstream_next_down_chain,1.2,1668.9,43498997,2
4080651070,4080653040,upstream_next_down_chain,2269.8,2269.8,43499558,2
4080651080,4080663320,upstream_next_down_chain,257.0,257.3,43498996,3
4080651110,4080652740,upstream_next_down_chain,606.5,4683.8,43494691,3
4080651210,4080652740,upstream_next_down_chain,1626.7,1626.8,43494680,4
4080651460,4080656140,upstream_next_down_chain,1042.4,1042.4,43429602,4
4080651570,4080656140,upstream_next_down_chain,81.9,5672.2,43429603,3
4080651720,4080654330,upstream_next_down_chain,336.5,1952.0,43466095,3
4080651730,4080654330,upstream_next_down_chain,224.9,224.9,43466094,4
4080651830,4080651570,upstream_next_down_chain,1737.8,1737.8,43429604,4
4080651930,4080657500,upstream_next_down_chain,292.1,292.1,43498986,4
4080651960,4080651570,upstream_next_down_chain,3.0,3852.7,43429605,3
4080652020,4080657500,upstream_next_down_chain,375.2,1106.9,43498987,3
4080652100,4080659070,upstream_next_down_chain,527.0,527.0,43466029,4
4080652110,4080651960,upstream_next_down_chain,214.6,214.7,43429606,4
4080652230,4080659070,upstream_next_down_chain,287.7,287.7,43466028,5
4080652320,4080651960,upstream_next_down_chain,188.5,3635.0,43429607,3
4080652330,4080660680,upstream_next_down_chain,2111.5,2111.6,43422060,4
4080652440,4080665770,upstream_next_down_chain,530.0,2798.6,43424025,4
4080652450,4080665770,upstream_next_down_chain,1869.6,1869.6,43424024,5
4080652460,4080660680,upstream_next_down_chain,1073.1,2258.7,43422070,3
4080652590,4080653100,upstream_next_down_chain,2151.1,2151.3,43494666,5
4080652600,4080653100,upstream_next_down_chain,1540.8,4238.4,43494667,4
4080652620,4080654360,upstream_next_down_chain,870.9,2282.4,43429805,3
4080652740,4080655680,upstream_next_down_chain,183.8,6494.3,43494679,3
4080652760,4080652620,upstream_next_down_chain,529.9,529.9,43429806,4
4080652870,4080655680,upstream_next_down_chain,433.0,433.1,43494678,4
4080652900,4080652620,upstream_next_down_chain,133.3,881.4,43429807,3
4080652910,4080654360,upstream_next_down_chain,254.5,254.5,43429804,4
4080653040,4080661480,upstream_next_down_chain,921.5,124800.0,43499557,1
4080653100,4080657810,upstream_next_down_chain,6.4,6396.2,43494665,4
4080653220,4080661480,upstream_next_down_chain,4250.5,4250.6,43499556,2
4080653250,4080657810,upstream_next_down_chain,1096.9,1097.0,43494664,5
4080653260,4080654140,upstream_next_down_chain,698.7,698.7,43469909,2
4080653490,4080652900,upstream_next_down_chain,576.7,576.7,43429809,3
4080653640,4080654140,upstream_next_down_chain,618.6,618.7,43469908,3
4080653650,4080652900,upstream_next_down_chain,171.6,171.6,43429808,4
4080653780,4080650420,upstream_next_down_chain,257.3,257.5,43499998,2
4080653890,4080650420,upstream_next_down_chain,490.9,491.1,43499999,1
4080654030,4080656010,upstream_next_down_chain,771.9,5256.3,43429901,2
4080654130,4080658120,upstream_next_down_chain,1150.9,1151.2,43469906,3
4080654140,4080658120,upstream_next_down_chain,16.4,1333.6,43469907,2
4080654210,4080654220,upstream_next_down_chain,184.3,184.3,43429802,4
4080654220,4080656010,upstream_next_down_chain,273.6,3575.1,43429801,3
4080654270,4080652020,upstream_next_down_chain,211.3,211.4,43498988,4
4080654300,4080661510,upstream_next_down_chain,2313.5,9183.7,43494950,2
4080654310,4080661510,upstream_next_down_chain,2281.5,2281.8,43494940,3
4080654330,4080660170,upstream_next_down_chain,296.0,2472.8,43466093,3
4080654340,4080660170,upstream_next_down_chain,258.5,258.5,43466092,4
4080654360,4080654220,upstream_next_down_chain,580.2,3117.1,43429803,3
4080654420,4080645590,upstream_next_down_chain,183.0,1859.4,43499787,2
4080654430,4080645590,upstream_next_down_chain,2562.4,2562.8,43499786,3
4080654450,4080652020,upstream_next_down_chain,520.5,520.5,43498989,3
4080654580,4080652320,upstream_next_down_chain,2451.3,2451.3,43429609,3
4080654760,4080652320,upstream_next_down_chain,995.4,995.4,43429608,4
4080654870,4080668810,upstream_next_down_chain,1388.5,1793.4,43424070,3
4080654970,4080655600,upstream_next_down_chain,219.6,219.6,43427028,4
4080654980,4080668810,upstream_next_down_chain,798.2,798.3,43424060,4
4080655090,4080655600,upstream_next_down_chain,1148.1,1148.1,43427029,3
4080655400,4080656980,upstream_next_down_chain,363.4,363.4,43427026,4
4080655580,4080657280,upstream_next_down_chain,425.5,425.5,43494676,4
4080655600,4080656980,upstream_next_down_chain,105.5,1473.0,43427027,3
4080655680,4080657280,upstream_next_down_chain,537.8,7465.4,43494677,3
4080655900,4080661080,upstream_next_down_chain,547.9,547.9,43421086,4
4080655960,4080654420,upstream_next_down_chain,475.7,475.7,43499788,3
4080656010,4080657410,upstream_next_down_chain,90.7,8922.2,43429707,2
4080656020,4080661080,upstream_next_down_chain,3131.5,4364.1,43421087,3
4080656100,4080654420,upstream_next_down_chain,1200.9,1200.9,43499789,2
4080656140,4080656300,upstream_next_down_chain,227.6,6942.2,43429601,3
4080656150,4080657560,upstream_next_down_chain,486.5,6078.8,43429401,3
4080656280,4080657410,upstream_next_down_chain,321.4,321.4,43429706,3
4080656290,4080656300,upstream_next_down_chain,21.3,12714.6,43429701,2
4080656300,4080657560,upstream_next_down_chain,0.5,19657.3,43429500,2
4080656530,4080658260,upstream_next_down_chain,679.3,679.3,43499569,2
4080656670,4080656290,upstream_next_down_chain,289.5,12495.7,43429703,2
4080656760,4080658260,upstream_next_down_chain,378.7,378.8,43499568,3
4080656870,4080656290,upstream_next_down_chain,197.8,197.8,43429702,3
4080656880,4080676820,upstream_next_down_chain,665.4,665.4,43427024,4
4080656980,4080676820,upstream_next_down_chain,329.4,2165.7,43427025,3
4080657280,4080660890,upstream_next_down_chain,246.2,8137.1,43494675,3
4080657410,4080656670,upstream_next_down_chain,146.5,9389.7,43429705,2
4080657500,4080662320,upstream_next_down_chain,604.3,2003.2,43498985,3
4080657520,4080660890,upstream_next_down_chain,880.0,880.4,43494674,4
4080657550,4080656670,upstream_next_down_chain,2816.2,2816.3,43429704,3
4080657560,4080660580,upstream_next_down_chain,116.3,25852.4,43429309,2
4080657570,4080660580,upstream_next_down_chain,1098.3,1098.6,43429308,3
4080657680,4080662320,upstream_next_down_chain,667.7,667.9,43498984,4
4080657810,4080661050,upstream_next_down_chain,501.5,7994.8,43494663,4
4080658060,4080661050,upstream_next_down_chain,1851.5,1851.9,43494662,5
4080658110,4080658570,upstream_next_down_chain,162.6,162.6,43469904,3
4080658120,4080658570,upstream_next_down_chain,250.5,2735.2,43469905,2
4080658260,4080650890,upstream_next_down_chain,68.1,1126.0,43499567,2
4080658380,4080650890,upstream_next_down_chain,615.3,615.3,43499566,3
4080658570,4080670890,upstream_next_down_chain,4.2,2902.1,43469903,2
4080658680,4080672030,upstream_next_down_chain,474.3,474.3,43429209,3
4080658770,4080670890,upstream_next_down_chain,262.6,262.6,43469902,3
4080658800,4080672030,upstream_next_down_chain,298.0,298.0,43429208,4
4080658990,4080661640,upstream_next_down_chain,262.8,262.8,43466026,5
4080659070,4080661640,upstream_next_down_chain,840.7,1655.4,43466027,4
4080659200,4080660420,upstream_next_down_chain,917.4,917.4,43469409,3
4080659210,4080660420,upstream_next_down_chain,393.2,393.2,43469408,4
4080659350,4080664030,upstream_next_down_chain,833.4,833.4,43469209,3
4080659430,4080664030,upstream_next_down_chain,420.5,420.5,43469208,4
4080659910,4080663710,upstream_next_down_chain,363.5,363.5,43469768,4
4080660020,4080663710,upstream_next_down_chain,451.4,451.4,43469769,3
4080660030,4080661970,upstream_next_down_chain,666.9,667.0,43464099,3
4080660170,4080660970,upstream_next_down_chain,569.2,3300.4,43466091,3
4080660280,4080661970,upstream_next_down_chain,409.9,409.9,43464098,4
4080660420,4080668530,upstream_next_down_chain,162.5,1472.8,43469407,3
4080660440,4080660970,upstream_next_down_chain,1021.7,1021.7,43466080,4
4080660500,4080647130,upstream_next_down_chain,1247.4,3656.7,43499841,3
4080660510,4080647130,upstream_next_down_chain,2339.4,11484.4,43499850,2
4080660580,4080666050,upstream_next_down_chain,198.1,27149.2,43429307,2
4080660670,4080668530,upstream_next_down_chain,431.6,431.6,43469406,4
4080660680,4080667550,upstream_next_down_chain,882.1,5252.5,43422050,3
4080660800,4080666050,upstream_next_down_chain,273.1,273.2,43429306,3
4080660890,4080661330,upstream_next_down_chain,796.4,9813.6,43494673,3
4080660910,4080667550,upstream_next_down_chain,515.3,515.3,43422040,4
4080660970,4080661340,upstream_next_down_chain,343.8,4665.7,43466079,3
4080660980,4080661340,upstream_next_down_chain,905.5,905.5,43466078,4
4080661010,4080670620,upstream_next_down_chain,463.5,463.5,43421084,4
4080661040,4080661330,upstream_next_down_chain,274.8,274.8,43494672,4
4080661050,4080664330,upstream_next_down_chain,140.1,9986.6,43494661,4
4080661080,4080670620,upstream_next_down_chain,585.1,5497.1,43421085,3
4080661210,4080661350,upstream_next_down_chain,364.8,364.8,43466076,4
4080661220,4080665160,upstream_next_down_chain,275.3,275.4,43466074,4
4080661330,4080664330,upstream_next_down_chain,21.0,10109.1,43494671,3
4080661340,4080661350,upstream_next_down_chain,141.6,5712.9,43466077,3
4080661350,4080665160,upstream_next_down_chain,27.5,6105.2,43466075,3
4080661470,4080675050,upstream_next_down_chain,2628.0,2628.0,43499554,2
4080661480,4080675050,upstream_next_down_chain,2780.4,131830.8,43499555,1
4080661510,4080661930,upstream_next_down_chain,842.0,12307.6,43494930,2
4080661590,4080667800,upstream_next_down_chain,1732.1,1732.2,43498992,3
4080661640,4080664750,upstream_next_down_chain,89.2,2007.5,43466025,4
4080661720,4080667800,upstream_next_down_chain,539.7,4552.7,43498993,2
4080661760,4080661930,upstream_next_down_chain,1272.5,1272.5,43494920,3
4080661790,4080664750,upstream_next_down_chain,542.4,542.5,43466024,5
4080661930,4080662500,upstream_next_down_chain,9.9,13589.9,43494919,2
4080661940,4080662500,upstream_next_down_chain,229.1,229.1,43494918,3
4080661970,4080665620,upstream_next_down_chain,142.7,1219.7,43464097,3
4080661980,4080665620,upstream_next_down_chain,676.8,676.9,43464096,4
4080662320,4080667630,upstream_next_down_chain,422.3,3093.1,43498983,3
4080662470,4080667630,upstream_next_down_chain,341.9,342.0,43498982,4
4080662500,4080673240,upstream_next_down_chain,85.0,13904.0,43494917,2
4080662620,4080673240,upstream_next_down_chain,455.7,455.7,43494916,3
4080663020,4080671570,upstream_next_down_chain,363.5,363.5,43428680,5
4080663170,4080661720,upstream_next_down_chain,285.3,285.3,43498994,3
4080663190,4080671570,upstream_next_down_chain,420.5,420.7,43428690,4
4080663320,4080661720,upstream_next_down_chain,1801.7,3727.9,43498995,2
4080663540,4080663700,upstream_next_down_chain,491.0,491.0,43469766,4
4080663670,4080668970,upstream_next_down_chain,2602.6,2602.7,43494809,3
4080663690,4080666450,upstream_next_down_chain,589.7,589.7,43469764,4
4080663700,4080666450,upstream_next_down_chain,0.3,1579.9,43469765,3
4080663710,4080663700,upstream_next_down_chain,273.6,1088.5,43469767,3
4080663860,4080668970,upstream_next_down_chain,1343.4,1343.8,43494808,4
4080664030,4080664470,upstream_next_down_chain,392.3,1645.9,43469207,3
4080664240,4080664470,upstream_next_down_chain,611.7,611.7,43469206,4
4080664250,4080667270,upstream_next_down_chain,1438.3,1438.6,43469204,4
4080664330,4080668110,upstream_next_down_chain,311.9,20407.9,43494659,3
4080664340,4080668110,upstream_next_down_chain,469.1,469.1,43494658,4
4080664470,4080667270,upstream_next_down_chain,40.8,2298.2,43469205,3
