source_id,source_file,source_row,station_id,scene_id,observed_at,longitude,latitude,variable_code,source_parameter,observed_value,clean_value,unit,source_unit,value_origin,conversion_rule,is_imputed,imputation_method,imputation_confidence,quality_flags,unit_valid,time_bucket,frequency,source_granularity,aggregation_method,n_obs,missing_flag,aggregation_coverage
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1959-12-03T16:00:00+00:00,TAIHU_CLIMATE,,1959-12-03T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1959-12-03T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1959-12-06T16:00:00+00:00,TAIHU_CLIMATE,,1959-12-06T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1959-12-06T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1959-12-11T16:00:00+00:00,TAIHU_CLIMATE,,1959-12-11T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1959-12-11T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1959-12-15T16:00:00+00:00,TAIHU_CLIMATE,,1959-12-15T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1959-12-15T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1959-12-17T16:00:00+00:00,TAIHU_CLIMATE,,1959-12-17T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1959-12-17T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1959-12-23T16:00:00+00:00,TAIHU_CLIMATE,,1959-12-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1959-12-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1959-12-27T16:00:00+00:00,TAIHU_CLIMATE,,1959-12-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1959-12-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-01-07T16:00:00+00:00,TAIHU_CLIMATE,,1960-01-07T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-01-07T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-01-12T16:00:00+00:00,TAIHU_CLIMATE,,1960-01-12T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-01-12T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-01-21T16:00:00+00:00,TAIHU_CLIMATE,,1960-01-21T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-01-21T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-01-23T16:00:00+00:00,TAIHU_CLIMATE,,1960-01-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-01-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-01-30T16:00:00+00:00,TAIHU_CLIMATE,,1960-01-30T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-01-30T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-02-07T16:00:00+00:00,TAIHU_CLIMATE,,1960-02-07T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-02-07T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-02-09T16:00:00+00:00,TAIHU_CLIMATE,,1960-02-09T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-02-09T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-02-13T16:00:00+00:00,TAIHU_CLIMATE,,1960-02-13T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-02-13T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-02-15T16:00:00+00:00,TAIHU_CLIMATE,,1960-02-15T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-02-15T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-02-17T16:00:00+00:00,TAIHU_CLIMATE,,1960-02-17T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-02-17T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-02-23T16:00:00+00:00,TAIHU_CLIMATE,,1960-02-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-02-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-02-27T16:00:00+00:00,TAIHU_CLIMATE,,1960-02-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-02-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-02-29T16:00:00+00:00,TAIHU_CLIMATE,,1960-02-29T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-02-29T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-03-09T16:00:00+00:00,TAIHU_CLIMATE,,1960-03-09T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-03-09T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-03-12T16:00:00+00:00,TAIHU_CLIMATE,,1960-03-12T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-03-12T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-03-13T16:00:00+00:00,TAIHU_CLIMATE,,1960-03-13T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-03-13T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-03-22T16:00:00+00:00,TAIHU_CLIMATE,,1960-03-22T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-03-22T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-03-25T16:00:00+00:00,TAIHU_CLIMATE,,1960-03-25T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-03-25T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-04-07T16:00:00+00:00,TAIHU_CLIMATE,,1960-04-07T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-04-07T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-04-27T16:00:00+00:00,TAIHU_CLIMATE,,1960-04-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-04-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-05-24T16:00:00+00:00,TAIHU_CLIMATE,,1960-05-24T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-05-24T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-05-25T16:00:00+00:00,TAIHU_CLIMATE,,1960-05-25T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-05-25T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-05-30T16:00:00+00:00,TAIHU_CLIMATE,,1960-05-30T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-05-30T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-06-09T16:00:00+00:00,TAIHU_CLIMATE,,1960-06-09T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-06-09T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-06-22T16:00:00+00:00,TAIHU_CLIMATE,,1960-06-22T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-06-22T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-06-23T16:00:00+00:00,TAIHU_CLIMATE,,1960-06-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-06-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-06-25T16:00:00+00:00,TAIHU_CLIMATE,,1960-06-25T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-06-25T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-06-26T16:00:00+00:00,TAIHU_CLIMATE,,1960-06-26T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-06-26T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-07-01T16:00:00+00:00,TAIHU_CLIMATE,,1960-07-01T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-07-01T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-07-11T16:00:00+00:00,TAIHU_CLIMATE,,1960-07-11T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-07-11T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-07-17T16:00:00+00:00,TAIHU_CLIMATE,,1960-07-17T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-07-17T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-07-24T16:00:00+00:00,TAIHU_CLIMATE,,1960-07-24T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-07-24T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-07-28T16:00:00+00:00,TAIHU_CLIMATE,,1960-07-28T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-07-28T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-03T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-03T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-03T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-05T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-05T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-05T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-06T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-06T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-06T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-08T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-08T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-08T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-10T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-10T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-10T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-11T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-11T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-11T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-13T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-13T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-13T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-16T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-16T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-16T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-20T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-20T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-20T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-22T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-22T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-22T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-26T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-26T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-26T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-08-31T16:00:00+00:00,TAIHU_CLIMATE,,1960-08-31T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-08-31T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-09-09T16:00:00+00:00,TAIHU_CLIMATE,,1960-09-09T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-09-09T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-09-15T16:00:00+00:00,TAIHU_CLIMATE,,1960-09-15T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-09-15T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-09-22T16:00:00+00:00,TAIHU_CLIMATE,,1960-09-22T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-09-22T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-09-25T16:00:00+00:00,TAIHU_CLIMATE,,1960-09-25T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-09-25T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-09-27T16:00:00+00:00,TAIHU_CLIMATE,,1960-09-27T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-09-27T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-09-29T16:00:00+00:00,TAIHU_CLIMATE,,1960-09-29T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-09-29T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-02T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-02T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-02T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-05T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-05T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-05T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-11T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-11T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-11T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-13T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-13T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-13T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-16T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-16T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-16T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-21T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-21T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-21T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-28T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-28T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-28T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-29T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-29T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-29T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-10-30T16:00:00+00:00,TAIHU_CLIMATE,,1960-10-30T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-10-30T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-11-06T16:00:00+00:00,TAIHU_CLIMATE,,1960-11-06T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-11-06T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-11-07T16:00:00+00:00,TAIHU_CLIMATE,,1960-11-07T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-11-07T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-11-16T16:00:00+00:00,TAIHU_CLIMATE,,1960-11-16T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-11-16T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-11-17T16:00:00+00:00,TAIHU_CLIMATE,,1960-11-17T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-11-17T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-11-18T16:00:00+00:00,TAIHU_CLIMATE,,1960-11-18T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-11-18T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-11-20T16:00:00+00:00,TAIHU_CLIMATE,,1960-11-20T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-11-20T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-12-13T16:00:00+00:00,TAIHU_CLIMATE,,1960-12-13T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-12-13T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-12-15T16:00:00+00:00,TAIHU_CLIMATE,,1960-12-15T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-12-15T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
taihu_thqbca_history,storage\raw\taihu_thqbca_parsed\thqbca_observations.csv,missing_bucket:1960-12-23T16:00:00+00:00,TAIHU_CLIMATE,,1960-12-23T16:00:00+00:00,,,precipitation,precipitation,,,mm,mm,derived,,False,,,"[""Q01"", ""Q22""]",True,1960-12-23T16:00:00+00:00,daily,daily,none_missing_bucket,0,1,0.0
